2.15, 3.2, 3.7, 46.8, 24.5, 28.7, 1
1.25, 6.5, 15.0, 61.1, 19.7, 19.2, 1
1.5, 4.33, 6.5, 60.4, 23.5, 16.1, 1
2.2, 3.4, 3.3, 54.9, 25.3, 19.8, 0
1.67, 3.6, 5.75, 52.0, 26.7, 21.3, 1
1.67, 3.75, 5.5, 47.4, 26.6, 26.0, 0
1.4, 4.5, 9.0, 63.9, 22.0, 14.1, 0
1.13, 9.0, 21.0, 79.4, 14.4, 6.3, 0
3.5, 3.25, 2.2, 24.8, 25.9, 49.3, 0
3.0, 3.4, 2.38, 24.8, 25.5, 49.8, 1
5.25, 4.0, 1.65, 13.9, 22.9, 63.1, 0
2.5, 3.1, 3.1, 28.3, 27.1, 44.6, 1
1.5, 4.33, 6.5, 62.4, 23.5, 14.1, 1
2.0, 3.3, 4.0, 42.4, 28.3, 29.3, 2
7.5, 4.0, 1.5, 13.8, 22.5, 63.7, 2
1.45, 4.5, 7.5, 61.4, 23.5, 15.1, 0
2.6, 3.1, 2.9, 31.9, 29.2, 38.9, 2
1.73, 3.6, 5.25, 49.2, 27.2, 23.6, 0
2.1, 3.25, 3.8, 54.8, 23.8, 21.3, 2
1.8, 3.5, 4.75, 63.0, 21.8, 15.3, 1
2.6, 3.5, 2.8, 24.2, 26.2, 49.6, 0
1.67, 3.8, 6.0, 57.1, 23.3, 19.6, 0
2.55, 3.3, 3.0, 38.7, 25.7, 35.6, 0
2.63, 3.2, 2.8, 43.5, 27.1, 29.4, 2
1.75, 3.5, 5.25, 52.0, 25.9, 22.1, 0
2.75, 3.3, 2.6, 23.8, 27.4, 48.8, 0
2.1, 3.3, 3.5, 53.7, 24.0, 22.2, 2
13.0, 6.5, 1.22, 19.4, 21.6, 59.0, 0
2.75, 3.2, 2.75, 43.8, 29.4, 26.8, 2
1.13, 9.0, 21.0, 78.5, 15.4, 6.0, 0
1.62, 3.8, 6.0, 63.5, 22.8, 13.7, 1
1.44, 4.5, 7.5, 71.3, 19.2, 9.5, 0
9.5, 5.25, 1.33, 8.1, 16.5, 75.5, 2
1.25, 6.5, 14.0, 70.1, 19.9, 10.0, 0
1.91, 3.5, 4.2, 50.1, 25.7, 24.2, 2
1.85, 3.6, 4.5, 51.0, 23.8, 25.2, 0
1.44, 4.75, 7.0, 63.0, 22.2, 14.8, 0
2.05, 3.25, 4.0, 57.9, 23.5, 18.7, 0
2.9, 3.5, 2.4, 26.2, 24.2, 49.6, 2
8.0, 4.75, 1.4, 13.2, 19.8, 67.1, 2
1.57, 4.2, 5.75, 56.4, 22.3, 21.3, 0
1.3, 5.5, 10.5, 77.3, 15.5, 7.3, 0
2.55, 3.4, 2.75, 44.0, 27.5, 28.5, 0
1.8, 3.4, 4.75, 58.0, 24.5, 17.5, 0
3.1, 3.2, 2.38, 30.6, 29.1, 40.3, 1
1.5, 4.0, 7.5, 64.7, 21.9, 13.3, 0
2.38, 3.2, 3.2, 34.5, 31.2, 34.3, 0
2.4, 3.3, 3.0, 43.7, 26.9, 29.4, 1
2.15, 3.6, 3.3, 57.0, 22.8, 20.2, 0
2.2, 3.2, 3.5, 60.8, 23.5, 15.7, 1
1.91, 3.5, 4.2, 54.2, 24.8, 20.9, 1
5.0, 4.0, 1.67, 19.3, 21.9, 58.8, 2
2.55, 3.2, 2.9, 40.2, 26.5, 33.3, 0
1.44, 4.33, 8.0, 61.2, 23.0, 15.8, 0
2.4, 3.1, 3.25, 37.6, 25.9, 36.5, 1
2.0, 3.5, 3.8, 54.8, 23.1, 22.1, 0
2.15, 3.3, 3.6, 52.0, 26.2, 21.8, 2
2.2, 3.1, 3.6, 44.2, 27.8, 28.0, 0
2.2, 3.0, 3.75, 42.1, 27.3, 30.6, 1
5.25, 4.0, 1.73, 20.0, 23.5, 56.4, 0
2.3, 3.5, 3.3, 34.6, 25.8, 39.7, 2
2.55, 3.3, 3.0, 30.5, 26.9, 42.5, 1
6.5, 4.0, 1.62, 21.0, 26.6, 52.5, 2
1.53, 4.33, 7.0, 68.1, 20.1, 11.8, 0
1.91, 3.5, 4.75, 41.7, 28.2, 30.1, 0
2.15, 3.5, 3.6, 49.3, 22.4, 28.3, 0
3.7, 3.75, 1.95, 29.6, 25.5, 45.0, 1
1.7, 3.8, 5.0, 57.2, 22.0, 20.8, 0
2.63, 3.5, 2.63, 36.5, 26.7, 36.7, 2
8.0, 4.75, 1.4, 18.1, 22.9, 59.0, 2
1.67, 3.8, 5.25, 63.9, 23.2, 13.0, 0
2.2, 3.3, 3.4, 48.4, 23.6, 28.0, 2
2.0, 3.5, 3.8, 51.7, 24.5, 23.7, 0
1.13, 9.5, 19.0, 76.0, 16.4, 7.6, 0
5.25, 3.8, 1.67, 14.8, 22.3, 62.9, 2
3.0, 3.1, 2.55, 20.8, 28.6, 50.6, 2
1.44, 4.75, 6.75, 59.2, 22.5, 18.3, 0
6.0, 3.7, 1.7, 11.0, 18.5, 70.5, 2
1.73, 3.8, 5.5, 53.4, 23.6, 22.9, 0
2.0, 3.75, 3.8, 47.9, 24.5, 27.7, 1
11.0, 5.5, 1.29, 9.9, 17.9, 72.2, 2
2.3, 3.1, 3.4, 34.7, 27.9, 37.4, 0
7.0, 4.0, 1.53, 11.4, 17.9, 70.7, 2
6.0, 4.2, 1.55, 14.3, 21.1, 64.7, 1
1.25, 6.0, 12.0, 70.9, 19.8, 9.3, 0
1.62, 3.8, 6.0, 59.1, 22.8, 18.1, 0
1.22, 6.0, 15.0, 68.5, 18.4, 13.0, 0
2.9, 3.1, 2.6, 32.1, 29.0, 38.8, 2
2.3, 3.2, 3.3, 48.6, 29.0, 22.4, 0
2.38, 3.2, 3.2, 29.6, 28.9, 41.5, 0
1.1, 10.0, 26.0, 81.7, 14.0, 4.3, 0
3.75, 3.6, 2.0, 20.7, 23.9, 55.4, 1
2.25, 3.5, 3.2, 35.3, 30.8, 33.9, 2
2.5, 3.3, 2.9, 36.7, 28.7, 34.6, 1
1.85, 3.6, 4.33, 47.7, 26.4, 25.9, 2
6.0, 4.0, 1.57, 19.9, 26.5, 53.6, 2
5.25, 3.5, 1.75, 17.6, 22.7, 59.8, 2
1.4, 4.75, 8.0, 61.6, 22.8, 15.7, 1
3.4, 3.0, 2.38, 28.6, 30.0, 41.5, 2
1.73, 3.9, 5.25, 52.9, 25.9, 21.2, 0
5.75, 3.8, 1.7, 19.4, 23.3, 57.3, 2
1.3, 5.75, 12.0, 63.7, 23.4, 12.9, 2
2.45, 3.4, 3.1, 27.6, 25.1, 47.3, 0
2.05, 3.5, 4.0, 42.2, 27.9, 29.9, 0
1.36, 5.0, 11.0, 65.5, 20.2, 14.3, 1
1.85, 3.6, 4.75, 48.6, 26.7, 24.7, 0
1.65, 4.0, 6.0, 47.0, 28.2, 24.8, 1
4.5, 3.75, 1.8, 15.2, 20.6, 64.2, 2
1.17, 7.5, 17.0, 76.2, 16.5, 7.3, 0
2.1, 3.3, 3.8, 34.6, 26.1, 39.3, 0
1.8, 3.75, 4.5, 46.9, 26.0, 27.1, 1
1.33, 5.5, 8.5, 66.9, 22.2, 10.9, 1
1.11, 10.0, 19.0, 69.8, 20.3, 9.9, 0
1.85, 3.4, 4.75, 47.6, 28.0, 24.4, 0
13.0, 7.5, 1.2, 7.7, 15.5, 76.8, 2
4.2, 3.75, 1.85, 24.2, 28.1, 47.7, 1
2.2, 3.4, 3.3, 36.6, 28.0, 35.5, 0
2.1, 3.4, 3.6, 43.3, 29.5, 27.2, 2
2.15, 3.3, 3.6, 50.4, 27.6, 22.0, 0
2.25, 3.3, 3.3, 43.3, 31.8, 24.9, 0
3.1, 3.75, 2.3, 28.9, 28.0, 43.0, 1
1.85, 3.75, 4.2, 41.1, 26.2, 32.8, 1
3.8, 3.4, 2.05, 23.9, 23.8, 52.3, 2
1.5, 4.2, 7.0, 61.8, 23.7, 14.5, 0
2.25, 3.4, 3.25, 33.6, 26.2, 40.2, 2
6.0, 4.33, 1.53, 15.1, 22.7, 62.3, 1
2.38, 3.3, 3.1, 34.7, 24.8, 40.5, 1
1.95, 3.5, 3.8, 45.7, 26.6, 27.7, 0
1.33, 5.5, 9.0, 63.3, 20.4, 16.2, 2
1.29, 5.75, 10.0, 71.9, 16.8, 11.3, 0
2.35, 3.2, 3.2, 35.4, 27.6, 37.0, 0
3.0, 3.5, 2.3, 31.2, 27.7, 41.1, 0
6.0, 4.6, 1.5, 22.2, 26.2, 51.6, 0
1.5, 4.2, 7.0, 57.5, 25.6, 16.9, 0
2.75, 3.2, 2.7, 39.0, 28.3, 32.7, 2
1.36, 4.75, 9.5, 67.7, 19.5, 12.8, 0
2.5, 3.1, 3.3, 32.4, 27.8, 39.8, 0
2.5, 3.2, 3.2, 37.0, 27.4, 35.6, 0
1.45, 4.5, 8.5, 59.0, 21.0, 20.0, 0
1.57, 4.2, 6.5, 51.4, 22.9, 25.6, 1
5.0, 3.8, 1.7, 21.8, 21.8, 56.5, 2
2.7, 3.1, 2.8, 36.3, 29.0, 34.8, 2
1.73, 3.75, 5.0, 59.6, 21.4, 19.0, 2
1.83, 3.5, 4.5, 45.6, 26.8, 27.5, 0
1.22, 7.0, 11.0, 73.3, 15.9, 10.8, 0
1.44, 4.5, 7.0, 65.1, 20.6, 14.3, 2
2.8, 3.25, 2.6, 38.9, 24.0, 37.1, 2
1.55, 4.0, 6.5, 58.6, 23.1, 18.3, 1
6.0, 4.0, 1.57, 17.5, 29.3, 53.2, 2
1.4, 5.25, 8.0, 60.9, 21.9, 17.2, 0
2.05, 3.3, 4.2, 38.7, 25.0, 36.3, 0
5.0, 4.0, 1.73, 14.5, 22.7, 62.8, 2
1.83, 3.7, 4.75, 57.3, 24.9, 17.8, 0
2.4, 3.5, 3.1, 45.6, 25.5, 28.9, 0
1.36, 5.25, 9.5, 54.9, 23.6, 21.5, 1
1.85, 3.75, 4.2, 53.3, 23.4, 23.3, 0
2.0, 3.5, 3.75, 45.3, 25.1, 29.6, 0
2.0, 3.5, 3.8, 51.5, 24.6, 23.9, 1
2.15, 3.2, 3.6, 46.2, 28.6, 25.3, 0
2.63, 3.0, 3.0, 32.8, 35.1, 32.1, 2
2.38, 3.4, 3.0, 38.1, 28.5, 33.4, 0
2.0, 3.5, 3.75, 46.0, 25.0, 28.9, 0
2.63, 3.2, 2.8, 36.6, 29.0, 34.4, 2
3.5, 3.5, 2.1, 20.9, 24.9, 54.2, 0
1.62, 4.0, 5.5, 66.3, 21.1, 12.6, 0
2.1, 3.1, 3.8, 48.6, 28.2, 23.2, 0
1.8, 3.8, 4.33, 53.8, 24.9, 21.3, 1
1.5, 4.33, 6.5, 63.4, 20.4, 16.2, 0
8.0, 5.25, 1.36, 16.0, 21.4, 62.5, 0
4.8, 3.8, 1.73, 18.9, 25.3, 55.8, 2
2.8, 3.0, 2.8, 28.9, 32.2, 38.9, 0
1.45, 4.2, 8.0, 67.3, 18.3, 14.4, 0
1.29, 6.0, 9.5, 77.4, 15.9, 6.6, 2
2.38, 3.25, 3.1, 33.0, 26.3, 40.7, 2
1.25, 6.5, 15.0, 69.7, 18.1, 12.2, 0
4.0, 3.75, 1.95, 27.8, 23.4, 48.8, 2
3.0, 3.3, 2.55, 36.9, 28.8, 34.3, 2
2.1, 3.6, 3.7, 51.6, 24.6, 23.8, 0
1.2, 7.5, 17.0, 77.0, 15.6, 7.4, 0
6.5, 4.0, 1.6, 15.9, 21.5, 62.6, 2
1.45, 4.5, 7.0, 64.9, 19.1, 16.0, 1
1.25, 6.0, 12.0, 73.7, 16.7, 9.6, 0
1.75, 3.5, 5.25, 52.7, 26.3, 20.9, 0
1.5, 4.0, 7.5, 61.5, 20.6, 17.9, 0
3.5, 3.4, 2.1, 29.5, 26.7, 43.8, 2
2.25, 3.4, 3.25, 48.4, 25.4, 26.2, 2
2.1, 3.5, 3.5, 47.2, 25.7, 27.1, 0
3.0, 3.2, 2.5, 26.7, 32.1, 41.2, 1
2.05, 3.2, 4.0, 47.6, 25.2, 27.2, 1
1.14, 8.0, 19.0, 67.5, 18.8, 13.7, 0
10.0, 5.25, 1.36, 12.6, 20.8, 66.7, 2
1.75, 3.9, 5.0, 48.4, 24.9, 26.6, 0
3.0, 3.5, 2.3, 22.0, 24.0, 54.0, 1
1.8, 3.7, 4.5, 52.1, 22.4, 25.5, 0
1.25, 6.0, 12.0, 71.4, 17.9, 10.7, 0
7.0, 4.75, 1.44, 12.9, 19.2, 67.9, 2
3.0, 3.5, 2.3, 23.4, 23.6, 52.9, 2
2.7, 3.6, 2.5, 37.0, 27.2, 35.8, 2
1.44, 4.75, 7.0, 59.9, 21.9, 18.2, 0
4.5, 3.9, 1.83, 20.2, 22.7, 57.1, 0
1.44, 4.5, 7.5, 61.2, 22.6, 16.2, 0
11.0, 5.5, 1.3, 13.0, 20.0, 67.0, 2
1.44, 4.33, 7.0, 66.9, 20.2, 12.9, 0
2.8, 3.2, 2.55, 32.7, 29.0, 38.3, 0
2.25, 3.2, 3.3, 40.2, 27.3, 32.5, 0
2.0, 3.3, 3.75, 56.9, 24.0, 19.1, 0
2.0, 3.5, 3.6, 44.5, 24.5, 31.0, 0
4.75, 4.2, 1.62, 15.9, 21.0, 63.1, 1
2.25, 3.2, 3.25, 49.9, 24.0, 26.1, 0
6.5, 5.0, 1.4, 15.9, 20.1, 64.0, 2
1.14, 8.0, 15.0, 73.7, 18.4, 7.9, 0
1.17, 6.5, 17.0, 74.4, 17.7, 7.9, 0
1.65, 3.6, 5.5, 63.9, 23.4, 12.7, 0
1.91, 3.5, 4.0, 55.6, 27.1, 17.3, 0
2.3, 3.1, 3.25, 46.1, 27.5, 26.4, 0
2.1, 3.3, 3.5, 46.0, 25.1, 28.9, 0
2.38, 3.25, 3.0, 43.7, 28.1, 28.2, 1
1.25, 6.0, 10.0, 77.9, 15.4, 6.8, 0
1.95, 3.3, 4.0, 58.2, 25.4, 16.5, 0
3.3, 3.25, 2.2, 36.6, 25.6, 37.8, 1
2.4, 3.3, 2.9, 49.4, 25.5, 25.2, 0
1.4, 4.5, 8.0, 63.9, 21.9, 14.2, 0
1.73, 3.6, 4.75, 42.6, 24.1, 33.4, 1
4.33, 4.0, 1.73, 25.6, 23.1, 51.3, 2
2.0, 3.4, 3.75, 45.9, 25.9, 28.2, 1
1.5, 4.33, 6.0, 50.2, 24.5, 25.3, 1
2.55, 3.2, 2.8, 34.2, 26.3, 39.5, 1
2.2, 3.3, 3.3, 38.5, 25.2, 36.2, 0
1.33, 5.0, 9.0, 71.5, 18.2, 10.3, 2
9.0, 5.75, 1.29, 8.7, 18.1, 73.2, 2
5.0, 3.75, 1.67, 20.0, 23.9, 56.1, 1
2.1, 3.5, 3.3, 39.3, 27.9, 32.9, 0
1.22, 6.0, 13.0, 69.3, 19.9, 10.8, 0
2.25, 3.4, 3.1, 54.9, 22.2, 22.9, 0
5.75, 3.8, 1.6, 19.6, 24.2, 56.2, 0
2.55, 3.2, 2.75, 39.1, 21.1, 39.8, 1
2.7, 3.2, 2.63, 28.0, 25.8, 46.2, 0
2.8, 3.3, 2.45, 29.3, 23.8, 46.9, 2
2.5, 3.2, 2.88, 31.9, 28.6, 39.4, 2
1.8, 3.5, 4.5, 44.4, 27.3, 28.4, 0
4.0, 3.8, 1.8, 32.1, 24.7, 43.1, 2
2.55, 3.2, 2.8, 37.9, 25.0, 37.0, 0
3.0, 3.0, 2.55, 37.1, 29.1, 33.8, 0
7.0, 4.0, 1.5, 25.0, 23.4, 51.6, 2
17.0, 7.5, 1.17, 12.6, 21.2, 66.2, 2
3.0, 3.4, 2.38, 25.9, 26.6, 47.5, 1
1.17, 8.0, 15.0, 72.1, 18.2, 9.7, 0
3.75, 3.4, 2.05, 21.3, 26.9, 51.7, 1
1.18, 7.0, 17.0, 76.7, 16.8, 6.5, 1
1.4, 4.75, 8.0, 64.7, 23.2, 12.1, 2
2.5, 3.3, 2.9, 35.2, 29.3, 35.5, 0
1.75, 3.6, 5.0, 61.6, 22.5, 15.9, 0
2.2, 3.5, 3.2, 46.5, 25.3, 28.2, 2
3.5, 3.7, 2.05, 30.0, 23.5, 46.6, 2
2.2, 3.4, 3.3, 39.6, 27.0, 33.4, 0
2.5, 3.4, 2.8, 43.5, 26.5, 30.1, 1
5.0, 3.6, 1.75, 21.1, 28.7, 50.2, 2
1.17, 8.0, 15.0, 75.9, 16.5, 7.6, 0
1.73, 4.0, 4.5, 59.8, 21.4, 18.8, 0
1.36, 5.25, 8.0, 64.7, 20.5, 14.9, 0
2.5, 3.25, 2.9, 38.3, 27.3, 34.4, 2
1.95, 3.5, 4.0, 44.0, 25.2, 30.8, 0
2.2, 3.4, 3.6, 27.7, 28.3, 44.0, 0
3.3, 3.6, 2.25, 26.3, 25.2, 48.5, 1
1.36, 5.0, 8.5, 71.8, 17.6, 10.7, 0
2.7, 3.4, 2.63, 41.1, 24.2, 34.7, 0
3.4, 3.6, 2.1, 33.9, 29.5, 36.5, 0
1.57, 4.0, 6.0, 61.9, 22.4, 15.8, 0
2.05, 3.4, 3.75, 50.2, 24.2, 25.7, 2
2.0, 3.5, 3.8, 44.6, 27.1, 28.3, 1
2.05, 4.0, 3.2, 49.6, 24.9, 25.5, 2
2.6, 3.2, 2.88, 25.3, 27.3, 47.4, 1
2.1, 3.1, 4.0, 51.6, 27.8, 20.6, 1
2.6, 3.6, 2.6, 30.9, 25.4, 43.7, 2
5.75, 4.0, 1.67, 16.5, 23.6, 59.9, 2
1.5, 4.75, 7.0, 62.8, 21.0, 16.2, 2
9.5, 4.75, 1.36, 12.8, 19.7, 67.5, 1
1.85, 3.5, 4.5, 41.7, 26.6, 31.7, 0
1.36, 4.75, 9.5, 71.3, 18.0, 10.6, 2
1.14, 8.0, 21.0, 75.3, 16.5, 8.2, 0
3.0, 3.5, 2.25, 29.5, 27.0, 43.5, 2
1.18, 7.0, 17.0, 74.9, 17.1, 8.0, 0
2.6, 3.3, 2.75, 41.8, 28.6, 29.6, 2
11.0, 6.5, 1.22, 9.5, 17.3, 73.2, 2
2.05, 3.4, 3.6, 36.1, 23.5, 40.4, 1
3.9, 3.5, 1.95, 37.4, 26.2, 36.4, 2
1.4, 4.1, 9.0, 62.9, 22.0, 15.1, 2
1.45, 4.6, 8.5, 63.7, 21.1, 15.2, 0
1.02, 17.0, 34.0, 81.5, 14.4, 4.1, 0
2.6, 3.4, 2.7, 42.0, 24.2, 33.8, 2
8.0, 4.75, 1.4, 14.2, 19.1, 66.7, 2
1.6, 4.5, 5.75, 64.8, 21.3, 13.9, 0
2.3, 3.4, 3.4, 39.2, 26.7, 34.1, 0
5.5, 4.2, 1.65, 18.6, 22.4, 59.0, 2
1.33, 5.5, 8.0, 61.1, 20.5, 18.4, 0
1.4, 4.5, 9.0, 69.9, 17.2, 12.8, 0
1.91, 3.75, 4.2, 49.7, 23.6, 26.7, 1
2.1, 3.5, 3.5, 38.6, 26.5, 34.9, 2
1.4, 4.75, 8.0, 58.9, 22.0, 19.1, 0
3.3, 3.4, 2.2, 23.3, 25.9, 50.8, 2
3.75, 3.4, 2.05, 17.0, 23.5, 59.5, 1
1.29, 5.75, 10.0, 65.1, 20.2, 14.7, 1
2.05, 3.5, 3.6, 52.2, 23.1, 24.7, 0
2.2, 3.4, 3.3, 40.8, 24.6, 34.6, 2
8.0, 4.75, 1.4, 15.2, 19.4, 65.4, 2
1.17, 7.5, 17.0, 71.3, 17.6, 11.0, 0
1.17, 9.0, 13.0, 76.4, 15.8, 7.7, 0
5.25, 3.6, 1.73, 17.9, 21.1, 61.0, 2
15.0, 7.5, 1.18, 21.7, 23.8, 54.5, 2
1.22, 6.5, 13.0, 73.6, 17.4, 9.0, 0
2.15, 3.3, 3.6, 38.2, 26.6, 35.1, 2
3.6, 3.2, 2.2, 34.7, 29.2, 36.1, 0
2.05, 3.4, 3.75, 45.5, 27.8, 26.8, 0
2.63, 3.1, 2.9, 38.2, 29.9, 31.9, 0
2.4, 3.1, 3.2, 41.7, 25.0, 33.3, 2
1.6, 3.75, 5.75, 61.5, 21.8, 16.7, 1
2.0, 3.5, 3.6, 47.8, 25.4, 26.8, 1
3.0, 3.4, 2.3, 32.1, 25.2, 42.7, 2
2.4, 3.5, 2.75, 44.7, 28.4, 26.9, 2
1.75, 3.5, 4.75, 46.6, 24.9, 28.6, 2
1.62, 4.2, 5.25, 63.4, 19.9, 16.7, 1
2.5, 3.3, 2.9, 43.6, 26.2, 30.2, 0
1.57, 4.0, 6.0, 53.8, 23.9, 22.3, 0
3.9, 3.6, 1.95, 39.2, 24.5, 36.3, 1
2.1, 3.2, 3.8, 41.7, 25.3, 33.0, 2
4.5, 3.7, 1.8, 29.0, 28.4, 42.6, 2
3.6, 3.4, 2.1, 19.2, 24.1, 56.7, 2
3.4, 3.4, 2.2, 23.6, 24.2, 52.2, 1
6.0, 4.33, 1.53, 22.5, 25.9, 51.5, 0
1.36, 4.75, 8.0, 65.9, 23.2, 10.9, 1
3.5, 3.6, 2.0, 35.6, 29.2, 35.2, 2
13.0, 5.25, 1.25, 15.9, 20.3, 63.8, 1
1.85, 3.75, 4.0, 64.2, 19.5, 16.2, 0
1.85, 3.75, 4.2, 51.4, 23.2, 25.4, 2
1.67, 3.75, 5.5, 36.4, 27.6, 36.1, 2
8.0, 4.75, 1.4, 16.2, 21.6, 62.2, 0
1.62, 4.2, 5.25, 55.9, 24.4, 19.7, 0
2.1, 3.4, 3.6, 38.7, 25.7, 35.6, 2
2.38, 3.3, 3.0, 30.1, 29.9, 40.0, 0
3.1, 3.4, 2.3, 21.2, 22.4, 56.4, 2
4.0, 3.6, 1.91, 26.1, 24.7, 49.2, 0
5.75, 4.5, 1.5, 22.1, 24.5, 53.4, 2
2.55, 3.5, 2.7, 43.1, 30.2, 26.7, 0
1.62, 4.0, 5.5, 62.3, 21.1, 16.5, 1
2.7, 3.1, 2.8, 43.7, 26.3, 30.0, 1
8.5, 5.25, 1.4, 17.2, 22.5, 60.3, 0
2.6, 3.4, 2.7, 53.9, 23.5, 22.6, 2
1.07, 13.0, 26.0, 82.7, 13.0, 4.3, 0
1.5, 4.75, 5.75, 61.6, 22.0, 16.4, 0
1.73, 3.8, 4.75, 59.4, 22.0, 18.6, 1
2.38, 3.5, 2.9, 36.4, 26.2, 37.4, 1
1.5, 4.75, 5.5, 55.3, 22.4, 22.3, 0
1.3, 5.25, 11.0, 72.8, 18.5, 8.8, 0
1.14, 8.5, 17.0, 74.8, 16.8, 8.3, 0
21.0, 9.0, 1.13, 12.3, 18.5, 69.1, 2
1.13, 9.0, 21.0, 80.0, 14.4, 5.6, 0
7.0, 4.5, 1.45, 12.2, 18.3, 69.4, 2
2.25, 3.4, 3.25, 36.5, 21.1, 42.4, 1
1.67, 4.0, 5.0, 67.1, 19.1, 13.8, 2
2.2, 3.3, 3.4, 48.2, 25.4, 26.4, 2
1.29, 6.5, 11.0, 75.5, 15.9, 8.5, 0
2.25, 3.6, 3.3, 40.5, 26.8, 32.7, 1
2.25, 3.3, 3.6, 26.7, 27.3, 46.0, 1
1.44, 4.75, 8.0, 43.5, 26.3, 30.2, 2
1.57, 4.2, 6.5, 51.0, 24.3, 24.7, 0
2.8, 3.5, 2.63, 21.7, 24.5, 53.8, 0
1.13, 9.0, 21.0, 74.8, 16.9, 8.3, 0
1.5, 4.33, 7.0, 65.4, 20.1, 14.5, 1
2.38, 3.4, 3.0, 32.4, 29.4, 38.2, 1
3.3, 3.5, 2.15, 30.9, 30.0, 39.1, 0
4.75, 3.5, 1.8, 31.2, 24.0, 44.8, 0
1.22, 6.5, 13.0, 70.3, 20.2, 9.5, 0
2.0, 3.4, 4.0, 37.6, 24.6, 37.8, 2
1.4, 4.5, 7.5, 51.0, 22.2, 26.9, 0
2.3, 3.25, 3.1, 39.8, 24.6, 35.6, 0
1.67, 4.0, 5.0, 62.3, 22.3, 15.5, 0
1.95, 3.5, 3.75, 41.0, 26.0, 33.0, 0
1.62, 4.2, 6.0, 57.1, 23.3, 19.6, 1
1.91, 3.7, 4.33, 40.1, 28.9, 30.9, 0
4.5, 3.7, 1.8, 25.0, 26.6, 48.3, 1
1.7, 3.8, 5.0, 40.4, 27.6, 32.0, 0
3.1, 3.6, 2.2, 19.7, 25.5, 54.9, 1
4.75, 3.8, 1.75, 22.8, 24.2, 53.1, 0
1.67, 4.0, 5.0, 62.6, 22.6, 14.8, 1
1.22, 6.5, 13.0, 70.6, 18.1, 11.3, 0
3.25, 3.8, 2.1, 34.6, 25.2, 40.2, 2
1.17, 9.0, 19.0, 76.1, 17.0, 7.0, 0
3.6, 3.8, 2.05, 42.3, 22.7, 35.1, 2
1.5, 4.5, 7.5, 54.8, 24.1, 21.0, 0
10.0, 5.25, 1.36, 23.9, 23.1, 53.0, 2
2.1, 3.5, 3.5, 40.0, 27.8, 32.3, 1
2.05, 3.75, 3.5, 62.9, 20.3, 16.8, 1
1.7, 3.8, 5.0, 50.3, 24.9, 24.8, 0
1.95, 3.6, 4.0, 40.3, 25.0, 34.7, 1
6.0, 4.6, 1.5, 20.0, 23.5, 56.4, 1
2.63, 3.6, 2.55, 42.4, 23.9, 33.7, 2
3.5, 3.4, 2.15, 29.1, 24.4, 46.5, 2
2.4, 3.3, 3.0, 45.9, 24.3, 29.8, 2
1.8, 3.8, 4.33, 46.9, 25.1, 27.9, 0
1.25, 7.0, 12.0, 71.4, 17.7, 11.0, 0
4.0, 3.6, 2.0, 29.8, 24.7, 45.6, 2
4.2, 3.8, 1.91, 35.6, 27.3, 37.1, 2
4.75, 4.1, 1.75, 37.7, 24.2, 38.1, 2
1.95, 3.8, 3.6, 26.3, 24.7, 49.0, 0
2.05, 3.5, 3.6, 44.8, 26.8, 28.4, 1
1.8, 3.4, 5.0, 46.5, 25.3, 28.1, 0
26.0, 11.0, 1.08, 10.3, 18.5, 71.2, 2
1.17, 8.0, 15.0, 65.4, 17.7, 16.9, 0
1.5, 4.33, 6.5, 57.6, 22.5, 19.8, 1
2.0, 3.75, 3.5, 62.5, 22.8, 14.6, 2
7.0, 3.75, 1.57, 12.7, 21.9, 65.4, 1
1.53, 4.1, 6.5, 49.5, 27.8, 22.8, 1
9.0, 5.0, 1.33, 14.3, 19.4, 66.4, 2
2.45, 3.4, 2.88, 42.3, 28.4, 29.3, 1
3.1, 3.6, 2.25, 19.0, 23.9, 57.1, 2
1.73, 3.6, 5.25, 61.5, 22.1, 16.3, 2
3.2, 3.2, 2.3, 28.9, 29.0, 42.1, 0
2.0, 3.5, 3.75, 52.5, 25.6, 21.9, 0
1.17, 8.0, 15.0, 64.7, 21.5, 13.8, 0
2.05, 3.5, 3.6, 42.2, 26.1, 31.6, 0
1.8, 3.6, 4.6, 29.8, 29.3, 40.9, 2
2.6, 3.25, 2.8, 32.9, 28.4, 38.6, 1
2.1, 3.6, 3.75, 39.6, 26.1, 34.3, 0
5.25, 4.0, 1.7, 30.0, 25.0, 45.0, 2
1.73, 3.9, 5.25, 56.4, 21.4, 22.3, 0
1.44, 4.75, 6.75, 54.1, 24.7, 21.1, 2
1.8, 3.8, 4.33, 51.5, 24.1, 24.4, 1
2.9, 3.7, 2.3, 48.0, 25.3, 26.7, 0
5.0, 4.0, 1.67, 41.0, 24.0, 35.0, 0
6.0, 4.5, 1.5, 17.3, 20.1, 62.6, 2
1.5, 4.2, 6.5, 62.3, 22.9, 14.8, 0
2.5, 3.4, 2.88, 32.0, 23.0, 45.0, 0
1.25, 6.75, 13.0, 70.3, 17.7, 12.0, 0
1.09, 13.0, 29.0, 63.8, 21.0, 15.2, 0
1.14, 9.0, 23.0, 72.4, 16.3, 11.3, 0
13.0, 7.0, 1.2, 14.1, 20.6, 65.3, 2
1.2, 7.0, 13.0, 72.2, 18.0, 9.9, 0
